1606528080.100688,1
1606528080.204425,2
1606528080.324712,4
1606528080.430240,2
1606528080.534412,2
1606528080.638655,3
1606528080.744061,5
1606528080.850683,3
1606528080.955958,4
1606528081.060644,2
1606528081.164443,4
1606528081.268760,3
1606528081.372764,4
1606528081.477303,2
1606528081.582821,2
1606528081.692403,5
1606528081.796972,2
1606528081.903221,3
1606528082.008400,2
1606528082.112736,3
1606528082.217251,2
1606528082.322081,5
1606528082.427232,4
1606528082.531852,4
1606528082.639976,4
1606528082.745429,4
1606528082.850298,3
1606528082.953853,1
1606528083.061221,3
1606528083.169621,1
1606528083.279079,4
1606528083.556690,5
1606528083.751607,3
1606528083.856464,3
1606528083.963725,2
1606528084.069542,4
1606528084.172852,4
1606528084.277354,3
1606528084.382543,2
1606528084.487749,4
1606528084.593187,4
1606528084.698875,4
1606528084.803019,4
1606528084.907173,3
1606528085.017645,2
1606528085.121626,2
1606528085.225754,5
1606528085.331245,3
1606528085.435242,4
1606528085.539740,2
1606528085.644391,2
1606528085.748613,2
1606528085.853410,3
1606528085.967369,3
1606528086.071506,5
1606528086.175959,2
1606528086.281168,2
1606528086.386949,4
1606528086.491156,3
1606528086.595553,4
1606528086.700418,3
1606528086.804669,4
1606528086.908926,3
1606528087.013846,3
1606528087.120109,2
1606528087.225093,4
1606528087.329423,2
1606528087.435190,5
1606528087.541769,2
1606528087.648355,3
1606528087.761335,2
1606528087.865359,3
1606528087.969935,2
1606528088.074994,4
1606528088.179346,0
1606528088.284219,0
1606528088.389053,2
1606528088.493595,5
1606528088.597758,3
1606528088.702998,4
1606528088.807794,2
1606528088.912716,4
1606528089.018949,3
1606528089.123465,5
1606528089.228554,2
1606528089.332510,5
1606528089.437301,0
1606528089.541830,3
1606528089.647695,1
1606528089.752356,3
1606528089.856972,5
1606528089.962252,3
1606528090.068384,4
1606528090.172894,1
1606528090.279031,2
1606528090.383928,4
1606528090.488212,2
1606528090.594319,2
1606528090.699146,1
1606528090.803350,2
1606528090.907314,4
1606528091.013243,1
1606528091.119741,3
1606528091.223606,0
1606528091.328332,2
1606528091.432338,2
1606528091.540558,3
1606528091.644649,3
1606528091.748545,5
1606528091.852609,4
1606528091.958063,5
1606528092.062634,4
1606528092.176617,2
1606528092.281830,3
1606528092.386502,5
1606528092.490781,4
1606528092.595487,5
1606528092.699895,3
1606528092.804560,4
1606528092.908692,4
1606528093.024822,1
1606528093.130525,3
1606528093.250418,5
1606528093.354231,5
1606528093.458121,4
1606528093.563682,2
1606528093.668037,3
1606528093.778724,3
1606528093.889972,4
1606528093.994509,4
1606528094.099703,0
1606528094.204189,0
1606528094.316666,3
1606528094.421440,4
1606528094.525399,3
1606528094.630178,2
1606528094.735915,3
1606528094.842536,5
1606528094.950108,5
1606528095.054648,4
1606528095.158390,3
1606528095.262558,3
1606528095.367401,2
1606528095.472634,1
1606528095.575832,4
1606528095.678954,3
1606528095.789937,2
1606528095.895042,4
1606528095.999836,2
1606528096.104542,3
1606528096.208733,3
1606528096.314164,5
1606528096.419586,2
1606528096.523790,4
1606528096.628943,2
1606528096.733307,3
1606528096.838992,3
1606528096.945310,4
1606528097.053013,3
1606528097.156902,4
1606528097.261603,4
1606528097.365689,5
1606528097.469956,3
1606528097.574070,0
1606528097.678907,3
1606528097.782925,3
1606528097.887248,5
1606528097.991998,5
1606528098.097983,4
1606528098.202800,3
1606528098.310134,5
1606528098.414355,5
1606528098.568395,3
1606528098.676168,4
1606528098.780664,4
1606528098.886365,3
1606528098.990971,3
1606528099.095158,3
1606528099.198884,3
1606528099.303811,3
1606528099.407342,2
1606528099.514146,2
1606528099.619779,4
1606528099.724653,3
1606528099.828664,2
1606528099.932557,4
1606528100.036883,4
1606528100.141081,4
1606528100.246616,4
1606528100.351726,3
1606528100.456746,4
1606528100.560318,2
1606528100.666029,3
1606528100.770888,1
1606528100.876185,4
1606528100.981128,2
1606528101.086017,4
1606528101.190625,4
1606528101.294846,2
1606528101.400540,3
1606528101.505260,5
1606528101.611937,3
1606528101.716001,4
1606528101.821154,4
1606528101.926198,3
1606528102.032628,2
1606528102.138037,5
1606528102.244072,5
1606528102.348717,4
1606528102.453113,2
1606528102.558255,1
1606528102.665118,3
1606528102.768933,4
1606528102.873244,4
1606528102.977561,1
1606528103.082163,4
1606528103.186556,5
1606528103.290877,3
1606528103.395130,4
1606528103.499513,3
1606528103.604109,1
1606528103.708083,3
1606528103.811800,1
1606528103.915299,3
1606528104.019054,3
1606528104.125127,3
1606528104.229613,3
1606528104.336350,4
1606528104.440865,1
1606528104.544625,3
1606528104.649567,4
1606528104.753765,5
1606528104.859121,3
1606528104.963102,5
1606528105.068101,3
1606528105.172029,4
1606528105.278336,4
1606528105.382862,3
1606528105.497783,5
1606528105.602289,5
1606528105.707008,4
1606528105.814848,5
1606528105.919345,2
1606528106.024869,5
1606528106.129238,4
1606528106.234168,2
1606528106.338222,5
1606528106.442323,4
1606528106.546360,4
1606528106.649863,4
1606528106.754605,5
1606528106.859476,4
1606528106.963610,5
1606528107.068660,4
1606528107.184813,3
1606528107.288669,3
1606528107.393650,4
1606528107.497778,0
1606528107.601634,0
1606528107.707476,1
1606528107.821695,3
1606528107.926240,5
1606528108.030166,3
1606528108.134412,4
1606528108.238321,4
1606528108.342492,3
1606528108.448391,3
1606528108.552681,5
1606528108.656630,2
1606528108.760997,4
1606528108.865495,2
1606528108.969738,5
1606528109.073867,2
1606528109.178127,5
1606528109.281878,4
1606528109.388201,4
1606528109.492509,2
1606528109.599593,5
1606528109.704429,0
1606528109.809250,1
1606528109.917957,1
1606528110.022276,2
1606528110.127266,3
1606528110.232563,4
1606528110.336935,4
1606528110.442297,3
1606528110.546920,4
1606528110.651323,4
1606528110.756345,4
1606528110.864517,2
1606528110.968592,4
1606528111.072061,1
1606528111.176839,4
1606528111.280548,4
1606528111.384833,3
1606528111.488825,1
1606528111.592810,3
1606528111.697765,5
1606528111.802984,3
1606528111.908227,2
1606528112.012832,3
1606528112.117072,2
1606528112.221362,5
1606528112.325830,1
1606528112.439037,2
1606528112.544362,4
1606528112.650076,3
1606528112.753946,4
1606528112.857251,2
1606528112.960472,3
1606528113.063863,2
1606528113.168035,5
1606528113.272444,5
1606528113.377015,5
1606528113.482154,5
1606528113.587817,4
1606528113.691967,0
1606528113.797298,1
1606528113.901683,3
1606528114.007250,3
1606528114.111483,5
1606528114.216154,2
1606528114.320448,4
1606528114.424682,1
1606528114.528347,3
1606528114.632280,4
1606528114.737779,3
1606528114.842615,5
1606528114.947619,3
1606528115.055576,0
1606528115.161416,2
1606528115.270542,5
1606528115.375937,4
1606528115.480177,3
1606528115.585418,1
1606528115.688917,2
1606528115.793722,4
1606528115.898759,2
1606528116.002252,5
1606528116.106437,4
1606528116.211074,5
1606528116.322110,2
1606528116.426070,5
1606528116.531649,4
1606528116.635239,5
1606528116.738678,4
1606528116.843294,4
