1606528207.872969,0
1606528207.977072,37
1606528208.081143,72
1606528208.186796,100
1606528208.299104,99
1606528208.404426,99
1606528208.510250,98
1606528208.615823,100
1606528208.728278,99
1606528208.833135,98
1606528208.938953,99
1606528209.043326,89
1606528209.147222,20
1606528209.252057,4
1606528209.357130,79
1606528209.462403,94
1606528209.566715,99
1606528209.670713,98
1606528209.776074,92
1606528209.881000,90
1606528209.985591,89
1606528210.097507,97
1606528210.201829,57
1606528210.311360,46
1606528210.415972,27
1606528210.524021,26
1606528210.628679,27
1606528210.733772,27
1606528210.838090,28
1606528210.942059,29
1606528211.047351,38
1606528211.152506,44
1606528211.256297,59
1606528211.369702,53
1606528211.473605,31
1606528211.578662,29
1606528211.683291,30
1606528211.787821,29
1606528211.891754,31
1606528212.003352,30
1606528212.109064,30
1606528212.214721,31
1606528212.319278,31
1606528212.424198,32
1606528212.530086,32
1606528212.634146,32
1606528212.737705,33
1606528212.842907,33
1606528212.946552,34
1606528213.050513,41
1606528213.153879,44
1606528213.257205,54
1606528213.362218,63
1606528213.467223,55
1606528213.573645,37
1606528213.679766,35
1606528213.785995,36
1606528213.890832,35
1606528213.996343,35
1606528214.101060,37
1606528214.205545,37
1606528214.310146,36
1606528214.415267,37
1606528214.519959,36
1606528214.624021,36
1606528214.727508,38
1606528214.832326,37
1606528214.935696,40
1606528215.040332,46
1606528215.143831,49
1606528215.248084,50
1606528215.351526,60
1606528215.456143,68
1606528215.559571,65
1606528215.662991,42
1606528215.767245,39
1606528215.871127,39
1606528215.975722,40
1606528216.081231,42
1606528216.186345,41
1606528216.289970,41
1606528216.394005,41
1606528216.498635,41
1606528216.602469,42
1606528216.715272,42
1606528216.820402,41
1606528216.924394,43
1606528217.029908,50
1606528217.134483,49
1606528217.240011,53
1606528217.343809,63
1606528217.449532,76
1606528217.553085,74
1606528217.658086,45
1606528217.770787,43
1606528217.874489,44
1606528217.979156,44
1606528218.084100,45
1606528218.189417,45
1606528218.293397,46
1606528218.399104,45
1606528218.505042,45
1606528218.612077,45
1606528218.719945,45
1606528218.824629,46
1606528218.930313,47
1606528219.035927,47
1606528219.140192,54
1606528219.244543,57
1606528219.348927,67
1606528219.453376,67
1606528219.557588,77
1606528219.668623,78
1606528219.774340,51
1606528219.880994,51
1606528219.984550,47
1606528220.088355,47
1606528220.191851,48
1606528220.297351,49
1606528220.401172,49
1606528220.506816,49
1606528220.612001,49
1606528220.717083,50
1606528220.821677,51
1606528220.926305,51
1606528221.030587,52
1606528221.142649,61
1606528221.247242,62
1606528221.351569,69
1606528221.456009,73
1606528221.560490,80
1606528221.664698,80
1606528221.769708,53
1606528221.873187,54
1606528221.977697,53
1606528222.082524,52
1606528222.187764,52
1606528222.293076,52
1606528222.396032,52
1606528222.500603,50
1606528222.605699,54
1606528222.712314,55
1606528222.817861,53
1606528222.924981,53
1606528223.029281,54
1606528223.134063,60
1606528223.239641,64
1606528223.344379,73
1606528223.449952,75
1606528223.555276,82
1606528223.659255,84
1606528223.764327,62
1606528223.869728,57
1606528223.974113,56
1606528224.079579,57
1606528224.183800,57
1606528224.288644,57
1606528224.394800,57
1606528224.499443,56
1606528224.604042,57
1606528224.713238,57
1606528224.817496,57
1606528224.923163,57
1606528225.027779,59
1606528225.134557,63
1606528225.238934,68
1606528225.345054,66
1606528225.450196,79
1606528225.554685,78
1606528225.661076,78
1606528225.767618,88
1606528225.875780,88
1606528225.979385,64
1606528226.084567,61
1606528226.189083,60
1606528226.293532,60
1606528226.398524,60
1606528226.503697,60
1606528226.618682,62
1606528226.723300,62
1606528226.855741,62
1606528226.959974,61
1606528227.072569,60
1606528227.177447,68
1606528227.283448,75
1606528227.387101,74
1606528227.491514,75
1606528227.595536,76
1606528227.700599,93
1606528227.805848,94
1606528227.910192,87
1606528228.014345,65
1606528228.119096,63
1606528228.223619,62
1606528228.330857,60
1606528228.435750,60
1606528228.546477,61
1606528228.651455,62
1606528228.767993,62
1606528228.871521,61
1606528228.975134,62
1606528229.079720,62
1606528229.188758,72
1606528229.292743,74
1606528229.397872,73
1606528229.501851,83
1606528229.606052,83
1606528229.711192,93
1606528229.817117,93
1606528229.927865,73
1606528230.032083,69
1606528230.138013,64
1606528230.242945,65
1606528230.351033,65
1606528230.455690,64
1606528230.566487,64
1606528230.671308,63
1606528230.782106,63
1606528230.886926,65
1606528230.990896,67
1606528231.096105,66
1606528231.200096,71
1606528231.308706,75
1606528231.413769,74
1606528231.518251,87
1606528231.622170,89
1606528231.728816,95
1606528231.834856,96
1606528231.941554,69
1606528232.046954,67
1606528232.151492,65
1606528232.256244,64
1606528232.360345,66
1606528232.465006,66
1606528232.569560,66
1606528232.675731,67
1606528232.779451,66
1606528232.883613,66
1606528232.988305,68
1606528233.092863,69
1606528233.197819,79
1606528233.302378,79
1606528233.406105,79
1606528233.510104,80
1606528233.614067,90
1606528233.718519,88
1606528233.822925,100
1606528233.927271,93
1606528234.031648,93
1606528234.141342,78
1606528234.247003,77
1606528234.352145,72
1606528234.461575,71
1606528234.565616,70
1606528234.669765,71
1606528234.775339,71
1606528234.879571,71
1606528234.984798,72
1606528235.089276,72
1606528235.195597,81
1606528235.301026,80
1606528235.405301,83
1606528235.512046,83
1606528235.616291,88
1606528235.720754,88
1606528235.824882,100
1606528235.929046,98
1606528236.033347,97
1606528236.138149,72
1606528236.242530,72
1606528236.347859,69
1606528236.457949,40
1606528236.565747,39
1606528236.670531,40
1606528236.778428,37
1606528236.882776,38
1606528236.988246,37
1606528237.093645,47
1606528237.198283,49
1606528237.302497,47
1606528237.408011,58
1606528237.511500,67
